DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID9041861,762-04-9,Diethyl phosphite,0,0,Diethyl phosphite,762-04-9,DTXSID2020977,Nitromethane,75-52-5,0.6853146853146853,0.017305023487059572,0.6484375,0.6484375
DTXSID9041861,762-04-9,Diethyl phosphite,0,0,Diethyl phosphite,762-04-9,DTXSID6020359,Cyclohexanone,108-94-1,0.6853146853146853,0.017305023487059572,0.6484375,0.6484375
DTXSID20977265,61693-41-2,"Hexadecyl dihydrogen phosphate--2,2'-azanediyldi(ethan-1-ol) (1/1)",1,0.14285714285714285,"Hexadecyl dihydrogen phosphate--2,2'-azanediyldi(ethan-1-ol) (1/1)",61693-41-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5524475524475525,0.06662900144879341,0.5000000000000001,0.642857142857143
DTXSID20983705,65138-84-3,"Hexadecyl dihydrogen phosphate--2,2'-azanediyldi(ethan-1-ol) (1/2)",1,0.14285714285714285,"Hexadecyl dihydrogen phosphate--2,2'-azanediyldi(ethan-1-ol) (1/2)",65138-84-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5524475524475525,0.06662900144879341,0.5000000000000001,0.642857142857143
DTXSID5027067,137-20-2,Sodium N-methyl-N-oleoyltaurate,1,0.14285714285714285,Sodium N-methyl-N-oleoyltaurate,137-20-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5524475524475525,0.06662900144879341,0.5000000000000001,0.642857142857143
DTXSID801015640,7346-80-7,N-Oleyl-N-methyltaurine sodium salt,1,0.14285714285714285,N-Oleyl-N-methyltaurine sodium salt,7346-80-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5524475524475525,0.06662900144879341,0.5000000000000001,0.642857142857143
DTXSID8041454,142-15-4,2-Sulfoethyl oleate sodium salt,1,0.14285714285714285,2-Sulfoethyl oleate sodium salt,142-15-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5524475524475525,0.06662900144879341,0.5000000000000001,0.642857142857143
DTXSID0052257,59189-82-1,Didodecyl 4-[1-(4-hydroxyphenyl)-1-methylethyl]phenyl phosphite,0,0,Didodecyl 4-[1-(4-hydroxyphenyl)-1-methylethyl]phenyl phosphite,59189-82-1,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.6406250000000001
DTXSID6041424,13254-34-7,"2,6-Dimethyl-2-heptanol",0,0,"2,6-Dimethyl-2-heptanol",13254-34-7,DTXSID0020315,Chloropicrin,76-06-2,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.6406250000000001
DTXSID9020376,1163-19-5,"2,2',3,3',4,4',5,5',6,6'-decabromodiphenyl ether",0,0,"2,2',3,3',4,4',5,5',6,6'-decabromodiphenyl ether",1163-19-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.6406250000000001
DTXSID9026342,60-12-8,2-Phenylethanol,0,0,2-Phenylethanol,60-12-8,DTXSID6020359,Cyclohexanone,108-94-1,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.6406250000000001
DTXSID9041233,59572-10-0,"Tetrasodium 1,3,6,8-pyrenetetrasulfonate",0,0,"Tetrasodium 1,3,6,8-pyrenetetrasulfonate",59572-10-0,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.6406250000000001
DTXSID4042094,23089-26-1,Levomenol,1,0.14285714285714285,Levomenol,23089-26-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5454545454545455,0.07067890506141748,0.49218750000000006,0.6350446428571429
DTXSID6041397,23696-85-7,Damascenone,1,0.14285714285714285,Damascenone,23696-85-7,DTXSID0020315,Chloropicrin,76-06-2,0.5454545454545455,0.07067890506141748,0.49218750000000006,0.6350446428571429
DTXSID8027826,23386-52-9,Dicyclohexyl sodium sulfosuccinate,1,0.14285714285714285,Dicyclohexyl sodium sulfosuccinate,23386-52-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5454545454545455,0.07067890506141748,0.49218750000000006,0.6350446428571429
DTXSID9025451,14901-07-6,"4-(2,6,6-Trimethyl-cyclohex-1-enyl)-but-3-en-2-one",1,0.14285714285714285,"4-(2,6,6-Trimethyl-cyclohex-1-enyl)-but-3-en-2-one",14901-07-6,DTXSID0020315,Chloropicrin,76-06-2,0.5454545454545455,0.07067890506141748,0.49218750000000006,0.6350446428571429
DTXSID9042411,1847-55-8,Sodium oleyl sulfate,1,0.14285714285714285,Sodium oleyl sulfate,1847-55-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5454545454545455,0.07067890506141748,0.49218750000000006,0.6350446428571429
DTXSID4036801,3567-65-5,"C.I. Acid Red 88, disodium salt",0,0,"C.I. Acid Red 88, disodium salt",3567-65-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6713286713286714,0.020441878422450543,0.6328125,0.6328125
DTXSID5041277,3944-72-7,1-Octanesulfonic acid,0,0,1-Octanesulfonic acid,3944-72-7,DTXSID0021961,Benzophenone,119-61-9,0.6713286713286714,0.020441878422450543,0.6328125,0.6328125
DTXSID5052173,53306-54-0,Bis(2-propylheptyl) phthalate,0,0,Bis(2-propylheptyl) phthalate,53306-54-0,DTXSID0021961,Benzophenone,119-61-9,0.6713286713286714,0.020441878422450543,0.6328125,0.6328125
DTXSID8051463,10108-91-5,Dimethylditetradecylammonium chloride,0,0,Dimethylditetradecylammonium chloride,10108-91-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6713286713286714,0.020441878422450543,0.6328125,0.6328125
DTXSID9041283,59272-84-3,"1-Propanaminium, N-(carboxymethyl)-N,N-dimethyl-3-[(1-oxotetradecyl)amino]-, inner salt",0,0,"1-Propanaminium, N-(carboxymethyl)-N,N-dimethyl-3-[(1-oxotetradecyl)amino]-, inner salt",59272-84-3,DTXSID0021961,Benzophenone,119-61-9,0.6713286713286714,0.020441878422450543,0.6328125,0.6328125
DTXSID1020190,860-22-0,C.I. Acid Blue 74,2,0.2857142857142857,C.I. Acid Blue 74,860-22-0,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.6294642857142857
DTXSID0041278,10107-99-0,"1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,4b,5,6,10,10a-decahydro-1,4a-dimethyl-7-(1-methylethyl)-, 2-(2-hydroxyethoxy)ethyl ester, (1R,4aR,4bR,10aR)-",1,0.14285714285714285,"1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,4b,5,6,10,10a-decahydro-1,4a-dimethyl-7-(1-methylethyl)-, 2-(2-hydroxyethoxy)ethyl ester, (1R,4aR,4bR,10aR)-",10107-99-0,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID0049575,38011-25-5,Disodium ethylenediaminediacetate,1,0.14285714285714285,Disodium ethylenediaminediacetate,38011-25-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID201001401,8066-83-9,"N,N-Bis(2-hydroxyethyl)dodecanamide--2,2'-azanediyldi(ethan-1-ol) (1/1)",1,0.14285714285714285,"N,N-Bis(2-hydroxyethyl)dodecanamide--2,2'-azanediyldi(ethan-1-ol) (1/1)",8066-83-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID5041568,544-64-9,"9-Tetradecenoic acid, (9Z)-",1,0.14285714285714285,"9-Tetradecenoic acid, (9Z)-",544-64-9,DTXSID0021961,Benzophenone,119-61-9,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID5041720,71873-51-3,C.I. Acid Yellow 218,1,0.14285714285714285,C.I. Acid Yellow 218,71873-51-3,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID6052037,36148-84-2,dl-alpha-Tocopheryl linoleate,1,0.14285714285714285,dl-alpha-Tocopheryl linoleate,36148-84-2,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID7027047,127-51-5,alpha-Isomethylionone,1,0.14285714285714285,alpha-Isomethylionone,127-51-5,DTXSID0020315,Chloropicrin,76-06-2,0.5384615384615385,0.0749022866724823,0.4843750000000001,0.627232142857143
DTXSID1051430,67267-95-2,"Benzenesulfonic acid, 4-(1 -heptylnonyl)-, sodium salt",0,0,"Benzenesulfonic acid, 4-(1 -heptylnonyl)-, sodium salt",67267-95-2,DTXSID0021961,Benzophenone,119-61-9,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID2029660,3332-27-2,"1-Tetradecanamine, N,N-dimethyl-, N-oxide",0,0,"1-Tetradecanamine, N,N-dimethyl-, N-oxide",3332-27-2,DTXSID0020315,Chloropicrin,76-06-2,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID3024368,112-50-5,2-[2-(2-Ethoxyethoxy)ethoxy]ethanol,0,0,2-[2-(2-Ethoxyethoxy)ethoxy]ethanol,112-50-5,DTXSID2020977,Nitromethane,75-52-5,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID3026930,112-85-6,Docosanoic acid,0,0,Docosanoic acid,112-85-6,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID4041602,1863-63-4,Ammonium benzoate,0,0,Ammonium benzoate,1863-63-4,DTXSID6020359,Cyclohexanone,108-94-1,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID5047403,3234-85-3,Myristyl myristate,0,0,Myristyl myristate,3234-85-3,DTXSID0021961,Benzophenone,119-61-9,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID5051816,18312-31-7,Octadecyl octanoate,0,0,Octadecyl octanoate,18312-31-7,DTXSID0021961,Benzophenone,119-61-9,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID9041520,104-87-0,4-Methylbenzaldehyde,0,0,4-Methylbenzaldehyde,104-87-0,DTXSID6020359,Cyclohexanone,108-94-1,0.6643356643356645,0.022159207150302333,0.6250000000000002,0.6250000000000002
DTXSID0027644,7173-62-8,"N-Oleyl-1,3-propanediamine",2,0.2857142857142857,"N-Oleyl-1,3-propanediamine",7173-62-8,DTXSID0021961,Benzophenone,119-61-9,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.6216517857142858
DTXSID0052041,36452-21-8,Disodium cyanurate,1,0.14285714285714285,Disodium cyanurate,36452-21-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5314685314685316,0.07930293940978018,0.4765625000000001,0.619419642857143
DTXSID1049809,19019-43-3,Trisodium ethylenediaminetriacetate,1,0.14285714285714285,Trisodium ethylenediaminetriacetate,19019-43-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5314685314685316,0.07930293940978018,0.4765625000000001,0.619419642857143
DTXSID1041265,2425-77-6,2-Hexyl-1-decanol,0,0,2-Hexyl-1-decanol,2425-77-6,DTXSID0021961,Benzophenone,119-61-9,0.6573426573426574,0.02398108317146215,0.6171875000000001,0.6171875000000001
DTXSID1041475,78-66-0,"3,6-Dimethyl-4-octyne-3,6-diol",0,0,"3,6-Dimethyl-4-octyne-3,6-diol",78-66-0,DTXSID0020315,Chloropicrin,76-06-2,0.6573426573426574,0.02398108317146215,0.6171875000000001,0.6171875000000001
DTXSID1041710,6844-74-2,"C.I. Acid Red 106, disodium salt",0,0,"C.I. Acid Red 106, disodium salt",6844-74-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6573426573426574,0.02398108317146215,0.6171875000000001,0.6171875000000001
DTXSID2020216,128-37-0,Butylated hydroxytoluene,0,0,Butylated hydroxytoluene,128-37-0,DTXSID0021961,Benzophenone,119-61-9,0.6573426573426574,0.02398108317146215,0.6171875000000001,0.6171875000000001
DTXSID5041225,3586-55-8,"1,2-Bis[hydroxymethoxy]ethane",0,0,"1,2-Bis[hydroxymethoxy]ethane",3586-55-8,DTXSID7024902,Dazomet,533-74-4,0.6573426573426574,0.02398108317146215,0.6171875000000001,0.6171875000000001
DTXSID5051494,4542-57-8,Didodecyl ether,0,0,Didodecyl ether,4542-57-8,DTXSID0021961,Benzophenone,119-61-9,0.6573426573426574,0.02398108317146215,0.6171875000000001,0.6171875000000001
DTXSID1051723,144538-83-0,Tetrasodium iminidisuccinate,1,0.14285714285714285,Tetrasodium iminidisuccinate,144538-83-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5244755244755246,0.08388458723291484,0.4687500000000001,0.611607142857143
DTXSID3026728,106-25-2,"(2Z)-3,7-Dimethylocta-2,6-dien-1-ol",1,0.14285714285714285,"(2Z)-3,7-Dimethylocta-2,6-dien-1-ol",106-25-2,DTXSID0020315,Chloropicrin,76-06-2,0.5244755244755246,0.08388458723291484,0.4687500000000001,0.611607142857143
DTXSID4064719,7487-79-8,Diethanolamine laurate,1,0.14285714285714285,Diethanolamine laurate,7487-79-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5244755244755246,0.08388458723291484,0.4687500000000001,0.611607142857143
DTXSID7041380,624-15-7,"3,7-Dimethyl-2,6-octadienol",1,0.14285714285714285,"3,7-Dimethyl-2,6-octadienol",624-15-7,DTXSID0020315,Chloropicrin,76-06-2,0.5244755244755246,0.08388458723291484,0.4687500000000001,0.611607142857143
DTXSID8026727,106-24-1,Geraniol,1,0.14285714285714285,Geraniol,106-24-1,DTXSID0020315,Chloropicrin,76-06-2,0.5244755244755246,0.08388458723291484,0.4687500000000001,0.611607142857143
DTXSID1031090,18472-87-2,D&C Red 28,0,0,D&C Red 28,18472-87-2,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID1041421,487-06-9,"5,7-Dimethoxy-2H-chromen-2-one",0,0,"5,7-Dimethoxy-2H-chromen-2-one",487-06-9,DTXSID7024902,Dazomet,533-74-4,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID3024366,121-44-8,Triethylamine,0,0,Triethylamine,121-44-8,DTXSID2020977,Nitromethane,75-52-5,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID30926007,12788-93-1,Phosphoric acid--butan-1-ol (1/1),0,0,Phosphoric acid--butan-1-ol (1/1),12788-93-1,DTXSID2020977,Nitromethane,75-52-5,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID4041650,1797-33-7,"Benzenesulfonic acid, 4-tetradecyl-, sodium salt",0,0,"Benzenesulfonic acid, 4-tetradecyl-, sodium salt",1797-33-7,DTXSID0021961,Benzophenone,119-61-9,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID7047988,72214-01-8,2-Ethylhexyl hydrogen sulfate,0,0,2-Ethylhexyl hydrogen sulfate,72214-01-8,DTXSID0021961,Benzophenone,119-61-9,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID9022360,140-66-9,"4-(1,1,3,3-Tetramethylbutyl)phenol",0,0,"4-(1,1,3,3-Tetramethylbutyl)phenol",140-66-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID9058022,221667-31-8,Cyprosulfamide,0,0,Cyprosulfamide,221667-31-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6503496503496504,0.025911516845969543,0.6093750000000001,0.6093750000000001
DTXSID1041550,7540-51-4,(S)-(-)-beta-Citronellol,1,0.14285714285714285,(S)-(-)-beta-Citronellol,7540-51-4,DTXSID0020315,Chloropicrin,76-06-2,0.5174825174825176,0.08865087857553383,0.46093750000000017,0.603794642857143
DTXSID3026726,106-22-9,Citronellol,1,0.14285714285714285,Citronellol,106-22-9,DTXSID0020315,Chloropicrin,76-06-2,0.5174825174825176,0.08865087857553383,0.46093750000000017,0.603794642857143
DTXSID5035799,70161-44-3,Sodium N-(hydroxymethyl)glycinate,1,0.14285714285714285,Sodium N-(hydroxymethyl)glycinate,70161-44-3,DTXSID2020977,Nitromethane,75-52-5,0.5174825174825176,0.08865087857553383,0.46093750000000017,0.603794642857143
DTXSID0046513,111-01-3,Squalane,0,0,Squalane,111-01-3,DTXSID0021961,Benzophenone,119-61-9,0.6433566433566434,0.02795455282181709,0.6015625000000001,0.6015625000000001
DTXSID1026908,112-25-4,2-Hexyloxyethanol,0,0,2-Hexyloxyethanol,112-25-4,DTXSID6020359,Cyclohexanone,108-94-1,0.6433566433566434,0.02795455282181709,0.6015625000000001,0.6015625000000001
DTXSID2067539,30125-47-4,C.I. Pigment Yellow 138,0,0,C.I. Pigment Yellow 138,30125-47-4,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6433566433566434,0.02795455282181709,0.6015625000000001,0.6015625000000001
DTXSID5021758,78-51-3,Tris(2-butoxyethyl) phosphate,0,0,Tris(2-butoxyethyl) phosphate,78-51-3,DTXSID0021961,Benzophenone,119-61-9,0.6433566433566434,0.02795455282181709,0.6015625000000001,0.6015625000000001
DTXSID9044453,629-25-4,Sodium dodecanoate,0,0,Sodium dodecanoate,629-25-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6433566433566434,0.02795455282181709,0.6015625000000001,0.6015625000000001
DTXSID50930429,1393-03-9,"16,28-Dihydroxy-23,28-dioxoolean-12-en-3-yl hexopyranosiduronic acid",1,0.14285714285714285,"16,28-Dihydroxy-23,28-dioxoolean-12-en-3-yl hexopyranosiduronic acid",1393-03-9,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.5104895104895106,0.09360538002826373,0.45312500000000017,0.595982142857143
DTXSID1022398,480-16-0,Morin,0,0,Morin,480-16-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID1042075,42065-76-9,Isopropylsulfamic acid,0,0,Isopropylsulfamic acid,42065-76-9,DTXSID7024902,Dazomet,533-74-4,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID2026496,80-26-2,alpha-Terpinyl acetate,0,0,alpha-Terpinyl acetate,80-26-2,DTXSID0020315,Chloropicrin,76-06-2,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID3044833,80-27-3,Terpinyl propionate,0,0,Terpinyl propionate,80-27-3,DTXSID0020315,Chloropicrin,76-06-2,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID30865508,29710-31-4,"Octanoic acid, hexadecyl ester",0,0,"Octanoic acid, hexadecyl ester",29710-31-4,DTXSID0021961,Benzophenone,119-61-9,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID6051726,14492-68-3,1-[2-Oxo-2-[[2-[(1-oxooctadecyl)oxy]ethyl]amino]ethyl]pyridinium chloride,0,0,1-[2-Oxo-2-[[2-[(1-oxooctadecyl)oxy]ethyl]amino]ethyl]pyridinium chloride,14492-68-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID7042013,30364-51-3,"Glycine, N-methyl-N-(1-oxotetradecyl)-, sodium salt",0,0,"Glycine, N-methyl-N-(1-oxotetradecyl)-, sodium salt",30364-51-3,DTXSID0021961,Benzophenone,119-61-9,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID8021808,95-48-7,o-Cresol,0,0,o-Cresol,95-48-7,DTXSID0020315,Chloropicrin,76-06-2,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID9027601,5468-75-7,C.I. Pigment Yellow 14,0,0,C.I. Pigment Yellow 14,5468-75-7,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6363636363636365,0.03011426472965619,0.5937500000000001,0.5937500000000001
DTXSID1051852,20846-91-7,"N,N'-Ethylenedi-L-aspartic acid",1,0.14285714285714285,"N,N'-Ethylenedi-L-aspartic acid",20846-91-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5034965034965035,0.0987515700723274,0.44531250000000006,0.5881696428571429
DTXSID9026005,5323-95-5,Sodium ricinoleate,1,0.14285714285714285,Sodium ricinoleate,5323-95-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5034965034965035,0.0987515700723274,0.44531250000000006,0.5881696428571429
DTXSID0026339,59-02-9,alpha-Vitamin E,0,0,alpha-Vitamin E,59-02-9,DTXSID0021961,Benzophenone,119-61-9,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID0042321,2624-31-9,Potassium palmitate,0,0,Potassium palmitate,2624-31-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID4041579,106-61-6,"Acetin, 1-mono-",0,0,"Acetin, 1-mono-",106-61-6,DTXSID6020359,Cyclohexanone,108-94-1,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID60863491,5116-95-0,Ditridecyl hydrogen phosphate,0,0,Ditridecyl hydrogen phosphate,5116-95-0,DTXSID0021961,Benzophenone,119-61-9,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID7042273,2934-05-6,"2,4-Diisopropylphenol",0,0,"2,4-Diisopropylphenol",2934-05-6,DTXSID0021961,Benzophenone,119-61-9,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID70863381,4365-60-0,3-Triphenylphosphoniopropionate,0,0,3-Triphenylphosphoniopropionate,4365-60-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID8021355,10191-41-0,alpha-Tocopherol,0,0,alpha-Tocopherol,10191-41-0,DTXSID0021961,Benzophenone,119-61-9,0.6293706293706295,0.032394749720125744,0.5859375000000001,0.5859375000000001
DTXSID1029259,3687-46-5,"9-Octadecenoic acid (9Z)-, decyl ester",1,0.14285714285714285,"9-Octadecenoic acid (9Z)-, decyl ester",3687-46-5,DTXSID0021961,Benzophenone,119-61-9,0.49650349650349657,0.10409283287352607,0.43750000000000006,0.5803571428571429
DTXSID6027397,1338-43-8,"Sorbitan, mono-(9Z)-9-octadecenoate",1,0.14285714285714285,"Sorbitan, mono-(9Z)-9-octadecenoate",1338-43-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.49650349650349657,0.10409283287352607,0.43750000000000006,0.5803571428571429
DTXSID2051760,16040-69-0,"Copper(II) (2,9,16,23-tetrachlorophthalocyaninato)",0,0,"Copper(II) (2,9,16,23-tetrachlorophthalocyaninato)",16040-69-0,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6223776223776225,0.03480012285534383,0.5781250000000001,0.5781250000000001
DTXSID9020663,56-81-5,Glycerol,0,0,Glycerol,56-81-5,DTXSID2020977,Nitromethane,75-52-5,0.6223776223776225,0.03480012285534383,0.5781250000000001,0.5781250000000001
DTXSID0022010,143-28-2,cis-Oleyl alcohol,1,0.14285714285714285,cis-Oleyl alcohol,143-28-2,DTXSID0021961,Benzophenone,119-61-9,0.48951048951048953,0.10963245214599496,0.4296875,0.5725446428571428
DTXSID0041640,67923-65-3,"Benzenesulfonic acid, 2,5-dichloro-4-[4,5-dihydro-3-methyl-4-[[4-[[(4-methylphenyl)sulfonyl]oxy]phenyl]azo]-5-oxo-1H-pyrazol-1-yl]-, sodium salt",1,0.14285714285714285,"Benzenesulfonic acid, 2,5-dichloro-4-[4,5-dihydro-3-methyl-4-[[4-[[(4-methylphenyl)sulfonyl]oxy]phenyl]azo]-5-oxo-1H-pyrazol-1-yl]-, sodium salt",67923-65-3,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.48951048951048953,0.10963245214599496,0.4296875,0.5725446428571428
DTXSID0051578,1120-34-9,Methyl (Z)-docos-13-enoate,1,0.14285714285714285,Methyl (Z)-docos-13-enoate,1120-34-9,DTXSID0021961,Benzophenone,119-61-9,0.48951048951048953,0.10963245214599496,0.4296875,0.5725446428571428
DTXSID0036479,41556-26-7,"Bis(1,2,2,6,6-pentamethyl-4-piperidinyl) sebacate",0,0,"Bis(1,2,2,6,6-pentamethyl-4-piperidinyl) sebacate",41556-26-7,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6153846153846154,0.037334511366369796,0.5703125,0.5703125
DTXSID3041879,6623-40-1,Dimethylsulfamic acid,0,0,Dimethylsulfamic acid,6623-40-1,DTXSID6020359,Cyclohexanone,108-94-1,0.6153846153846154,0.037334511366369796,0.5703125,0.5703125
DTXSID6074259,14167-87-4,Decyl diphenyl phosphate,0,0,Decyl diphenyl phosphate,14167-87-4,DTXSID0021961,Benzophenone,119-61-9,0.6153846153846154,0.037334511366369796,0.5703125,0.5703125
DTXSID8027373,1222-05-5,Galaxolide,0,0,Galaxolide,1222-05-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6153846153846154,0.037334511366369796,0.5703125,0.5703125
DTXSID9044663,3734-67-6,C.I. Acid Red 1,0,0,C.I. Acid Red 1,3734-67-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6153846153846154,0.037334511366369796,0.5703125,0.5703125
DTXSID5021968,121-32-4,3-Ethoxy-4-hydroxybenzaldehyde,0,0,3-Ethoxy-4-hydroxybenzaldehyde,121-32-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6083916083916084,0.04000204878864573,0.5625,0.5625
DTXSID60891279,67633-88-9,Ammonium octyl sulfate,0,0,Ammonium octyl sulfate,67633-88-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6083916083916084,0.04000204878864573,0.5625,0.5625
DTXSID7025924,120-57-0,Piperonal,0,0,Piperonal,120-57-0,DTXSID6020359,Cyclohexanone,108-94-1,0.6083916083916084,0.04000204878864573,0.5625,0.5625
DTXSID0025949,143-18-0,Potassium oleate,1,0.14285714285714285,Potassium oleate,143-18-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.4755244755244756,0.12131935644669292,0.41406250000000006,0.5569196428571429
DTXSID3042213,13127-82-7,N-Oleyldiethanolamide,1,0.14285714285714285,N-Oleyldiethanolamide,13127-82-7,DTXSID0021961,Benzophenone,119-61-9,0.4755244755244756,0.12131935644669292,0.41406250000000006,0.5569196428571429
DTXSID3059713,142-17-6,Calcium oleate,1,0.14285714285714285,Calcium oleate,142-17-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.4755244755244756,0.12131935644669292,0.41406250000000006,0.5569196428571429
DTXSID4042410,60840-87-1,Sodium N-oleoyltaurate,1,0.14285714285714285,Sodium N-oleoyltaurate,60840-87-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.4755244755244756,0.12131935644669292,0.41406250000000006,0.5569196428571429
DTXSID0021834,100-02-7,4-Nitrophenol,0,0,4-Nitrophenol,100-02-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6013986013986015,0.04280686898757623,0.5546875000000001,0.5546875000000001
