DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID7041623,15310-01-7,Benodanil,0,0,Benodanil,15310-01-7,DTXSID8034586,Etoxazole,153233-91-1,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID7057993,162320-67-4,Diflovidazin,0,0,Diflovidazin,162320-67-4,DTXSID8034586,Etoxazole,153233-91-1,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID8041614,120162-55-2,Azimsulfuron,0,0,Azimsulfuron,120162-55-2,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID8041614,120162-55-2,Azimsulfuron,0,0,Azimsulfuron,120162-55-2,DTXSID9034868,Prosulfuron,94125-34-5,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID8041797,81-82-3,Coumachlor,0,0,Coumachlor,81-82-3,DTXSID4020242,Captafol,2425-06-1,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID8057938,1129-41-5,Metolcarb,0,0,Metolcarb,1129-41-5,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID8058087,400852-66-6,Mesosulfuron,0,0,Mesosulfuron,400852-66-6,DTXSID9034868,Prosulfuron,94125-34-5,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID8058087,400852-66-6,Mesosulfuron,0,0,Mesosulfuron,400852-66-6,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID80864900,19757-97-2,"Acetic acid, 2-hydroxy-2-methoxy-, methyl ester",0,0,"Acetic acid, 2-hydroxy-2-methoxy-, methyl ester",19757-97-2,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID9032406,25954-13-6,Fosamine ammonium,0,0,Fosamine ammonium,25954-13-6,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID9041362,1777-82-8,"2,4-Dichlorobenzyl alcohol",0,0,"2,4-Dichlorobenzyl alcohol",1777-82-8,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID9047544,139528-85-1,Metosulam,0,0,Metosulam,139528-85-1,DTXSID8034586,Etoxazole,153233-91-1,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.851851851851852
DTXSID6035784,65733-18-8,(7S)-Hydroprene,2,0.2857142857142857,(7S)-Hydroprene,65733-18-8,DTXSID5025607,Methyleugenol,93-15-2,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.8505291005291006
DTXSID9042049,41096-46-2,Hydroprene,2,0.2857142857142857,Hydroprene,41096-46-2,DTXSID5025607,Methyleugenol,93-15-2,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.8505291005291006
DTXSID1057957,133220-30-1,Indanofan,1,0.14285714285714285,Indanofan,133220-30-1,DTXSID1023869,Ametryn,834-12-8,0.7762237762237764,0.0046598806161295995,0.7037037037037038,0.8465608465608467
DTXSID90274056,131-72-6,Meptyldinocap,1,0.14285714285714285,Meptyldinocap,131-72-6,DTXSID101017940,Fenvalerate,51630-58-1,0.7762237762237764,0.0046598806161295995,0.7037037037037038,0.8465608465608467
DTXSID1040295,24579-73-5,Propamocarb,0,0,Propamocarb,24579-73-5,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID1057959,133408-50-1,Metominostrobin,0,0,Metominostrobin,133408-50-1,DTXSID1023869,Ametryn,834-12-8,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID4020088,15879-93-3,Chloralose,0,0,Chloralose,15879-93-3,DTXSID2020892,Metronidazole,443-48-1,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID6027131,288-88-0,"1H-1,2,4-Triazole",0,0,"1H-1,2,4-Triazole",288-88-0,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID8027034,126-11-4,"2-(Hydroxymethyl)-2-nitro-1,3-propanediol",0,0,"2-(Hydroxymethyl)-2-nitro-1,3-propanediol",126-11-4,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID9034284,53404-19-6,"Bromacil, lithium salt",0,0,"Bromacil, lithium salt",53404-19-6,DTXSID9034868,Prosulfuron,94125-34-5,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID9034284,53404-19-6,"Bromacil, lithium salt",0,0,"Bromacil, lithium salt",53404-19-6,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID9066207,17496-08-1,"Propanoic acid, ammonium salt",0,0,"Propanoic acid, ammonium salt",17496-08-1,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.8425925925925928
DTXSID3041617,101-27-9,Barban,2,0.2857142857142857,Barban,101-27-9,DTXSID1023869,Ametryn,834-12-8,0.6643356643356645,0.022159207150302333,0.5555555555555557,0.8412698412698414
DTXSID1034260,79-57-2,Oxytetracycline,1,0.14285714285714285,Oxytetracycline,79-57-2,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7692307692307694,0.0052529205777348,0.6944444444444446,0.8373015873015874
DTXSID2034413,7179-50-2,Calcium oxytetracycline,1,0.14285714285714285,Calcium oxytetracycline,7179-50-2,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7692307692307694,0.0052529205777348,0.6944444444444446,0.8373015873015874
DTXSID2042353,121-29-9,Pyrethrin II,3,0.42857142857142855,Pyrethrin II,121-29-9,DTXSID8034875,Pyridalyl,179101-81-6,0.5524475524475525,0.06662900144879341,0.40740740740740744,0.835978835978836
DTXSID1032484,3383-96-8,Temephos,0,0,Temephos,3383-96-8,DTXSID8034875,Pyridalyl,179101-81-6,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID2020765,119-38-0,Isolane,0,0,Isolane,119-38-0,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID2035693,14215-52-2,Copper ethanolamine complex,0,0,Copper ethanolamine complex,14215-52-2,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID3040801,144171-61-9,(+/-)-Indoxacarb,0,0,(+/-)-Indoxacarb,144171-61-9,DTXSID8034586,Etoxazole,153233-91-1,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID3058610,10187-52-7,Monosodium dichlorophene,0,0,Monosodium dichlorophene,10187-52-7,DTXSID4021218,Quercetin,117-39-5,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID4041995,3878-19-1,Fuberidazole,0,0,Fuberidazole,3878-19-1,DTXSID4020242,Captafol,2425-06-1,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID4044165,15263-53-3,Cartap,0,0,Cartap,15263-53-3,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID6035152,116-25-6,"1-(Hydroxymethyl)-5,5-dimethylhydantoin",0,0,"1-(Hydroxymethyl)-5,5-dimethylhydantoin",116-25-6,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID70184967,30979-48-7,N-Isobutyl-2-oxo-1-imidazolidinecarboxamide,0,0,N-Isobutyl-2-oxo-1-imidazolidinecarboxamide,30979-48-7,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID7034707,1929-86-8,Mecoprop-potassium,0,0,Mecoprop-potassium,1929-86-8,DTXSID9034868,Prosulfuron,94125-34-5,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID9026394,75-08-1,Ethanethiol,0,0,Ethanethiol,75-08-1,DTXSID5025607,Methyleugenol,93-15-2,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID9034282,122-88-3,4-Chlorophenoxyacetic acid,0,0,4-Chlorophenoxyacetic acid,122-88-3,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8741258741258742,3.088607930535857e-4,0.8333333333333334,0.8333333333333334
DTXSID1035785,65733-20-2,"2,4-Dodecadienoic acid, 3,7,11-trimethyl-, 2-propynyl ester, (S-(E,E))-",2,0.2857142857142857,"2,4-Dodecadienoic acid, 3,7,11-trimethyl-, 2-propynyl ester, (S-(E,E))-",65733-20-2,DTXSID5025607,Methyleugenol,93-15-2,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.8320105820105821
DTXSID3032624,42588-37-4,Kinoprene,2,0.2857142857142857,Kinoprene,42588-37-4,DTXSID5025607,Methyleugenol,93-15-2,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.8320105820105821
DTXSID4037665,6894-38-8,Jasmonic acid,2,0.2857142857142857,Jasmonic acid,6894-38-8,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.8320105820105821
DTXSID7058048,27605-76-1,Probenazole,2,0.2857142857142857,Probenazole,27605-76-1,DTXSID2020892,Metronidazole,443-48-1,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.8320105820105821
DTXSID1040291,13411-16-0,Furanace,1,0.14285714285714285,Furanace,13411-16-0,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7622377622377623,0.005897475990334394,0.6851851851851852,0.8280423280423281
DTXSID10965858,51534-37-3,Octadec-2-enal,1,0.14285714285714285,Octadec-2-enal,51534-37-3,DTXSID101017940,Fenvalerate,51630-58-1,0.7622377622377623,0.005897475990334394,0.6851851851851852,0.8280423280423281
DTXSID60239637,93778-80-4,N-(3-(Dodecylamino)propyl)glycine hydrochloride,1,0.14285714285714285,N-(3-(Dodecylamino)propyl)glycine hydrochloride,93778-80-4,DTXSID4021218,Quercetin,117-39-5,0.7622377622377623,0.005897475990334394,0.6851851851851852,0.8280423280423281
DTXSID2034960,28558-32-9,Thiabendazole hypophosphite,0,0,Thiabendazole hypophosphite,28558-32-9,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID30893604,1003318-67-9,Oxathiapiprolin,0,0,Oxathiapiprolin,1003318-67-9,DTXSID7024110,Fluvalinate,69409-94-5,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID4041107,110-60-1,Putrescine,0,0,Putrescine,110-60-1,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID5044366,1119-94-4,Dodecyltrimethylammonium bromide,0,0,Dodecyltrimethylammonium bromide,1119-94-4,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID6032514,643-79-8,"1,2-Benzenedicarboxaldehyde",0,0,"1,2-Benzenedicarboxaldehyde",643-79-8,DTXSID5025607,Methyleugenol,93-15-2,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID6034265,57754-85-5,Clopyralid-olamine,0,0,Clopyralid-olamine,57754-85-5,DTXSID9034868,Prosulfuron,94125-34-5,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID6057952,129558-76-5,Tolfenpyrad,0,0,Tolfenpyrad,129558-76-5,DTXSID8034586,Etoxazole,153233-91-1,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID7035010,129-06-6,Sodium warfarin,0,0,Sodium warfarin,129-06-6,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID901015148,160430-64-8,N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide,0,0,N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide,160430-64-8,DTXSID2020892,Metronidazole,443-48-1,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID9025291,123-05-7,2-Ethylhexanal,0,0,2-Ethylhexanal,123-05-7,DTXSID5025607,Methyleugenol,93-15-2,0.8671328671328673,4.4330220947201744e-4,0.8240740740740743,0.8240740740740743
DTXSID2020391,2303-16-4,Diallate,2,0.2857142857142857,Diallate,2303-16-4,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.6503496503496504,0.025911516845969543,0.5370370370370371,0.8227513227513228
DTXSID20866822,60736-58-5,3-(Benzenesulfonyl)-2-chloroprop-2-enenitrile,2,0.2857142857142857,3-(Benzenesulfonyl)-2-chloroprop-2-enenitrile,60736-58-5,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.6503496503496504,0.025911516845969543,0.5370370370370371,0.8227513227513228
DTXSID4057920,101903-30-4,Pefurazoate,2,0.2857142857142857,Pefurazoate,101903-30-4,DTXSID101017940,Fenvalerate,51630-58-1,0.6503496503496504,0.025911516845969543,0.5370370370370371,0.8227513227513228
DTXSID2024119,60568-05-0,Furmecyclox,1,0.14285714285714285,Furmecyclox,60568-05-0,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.7552447552447553,0.006596543220806151,0.675925925925926,0.8187830687830688
DTXSID2037508,6164-98-3,Chlordimeform,1,0.14285714285714285,Chlordimeform,6164-98-3,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7552447552447553,0.006596543220806151,0.675925925925926,0.8187830687830688
DTXSID0024268,151-50-8,Potassium cyanide,0,0,Potassium cyanide,151-50-8,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID1037515,299-86-5,Crufomate,0,0,Crufomate,299-86-5,DTXSID1023869,Ametryn,834-12-8,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID10862378,696-59-3,"Furan, tetrahydro-2,5-dimethoxy-",0,0,"Furan, tetrahydro-2,5-dimethoxy-",696-59-3,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID3058036,248593-16-0,Orysastrobin,0,0,Orysastrobin,248593-16-0,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID401016939,119308-91-7,"Clopyralid, triethylamine salt",0,0,"Clopyralid, triethylamine salt",119308-91-7,DTXSID9034868,Prosulfuron,94125-34-5,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID4035839,89415-87-2,"1,3-Dichloro-5-ethyl-5-methylhydantoin",0,0,"1,3-Dichloro-5-ethyl-5-methylhydantoin",89415-87-2,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID5023742,81-81-2,Warfarin,0,0,Warfarin,81-81-2,DTXSID4020242,Captafol,2425-06-1,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID5032527,2224-44-4,4-(2-Nitrobutyl)morpholine,0,0,4-(2-Nitrobutyl)morpholine,2224-44-4,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID5057961,135186-78-6,Pyriftalid,0,0,Pyriftalid,135186-78-6,DTXSID8034586,Etoxazole,153233-91-1,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID7026029,4418-26-2,Sodium dehydroacetate,0,0,Sodium dehydroacetate,4418-26-2,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID8042260,66246-88-6,Penconazole,0,0,Penconazole,66246-88-6,DTXSID101017940,Fenvalerate,51630-58-1,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.8148148148148149
DTXSID30878613,76-78-8,Quassin,1,0.14285714285714285,Quassin,76-78-8,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.8095238095238095
DTXSID0021387,93-72-1,"2-(2,4,5-Trichlorophenoxy)propionic acid",0,0,"2-(2,4,5-Trichlorophenoxy)propionic acid",93-72-1,DTXSID8034586,Etoxazole,153233-91-1,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID1034472,13426-91-0,Copper ethylene diamine complex,0,0,Copper ethylene diamine complex,13426-91-0,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID1041681,13181-17-4,Bromofenoxim,0,0,Bromofenoxim,13181-17-4,DTXSID8034586,Etoxazole,153233-91-1,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID3032670,16484-77-8,(R)-Mecoprop,0,0,(R)-Mecoprop,16484-77-8,DTXSID8024238,Oryzalin,19044-88-3,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID4025292,94-96-2,"2-Ethyl-1,3-hexanediol",0,0,"2-Ethyl-1,3-hexanediol",94-96-2,DTXSID5025607,Methyleugenol,93-15-2,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID4058158,68254-10-4,Fenridazon,0,0,Fenridazon,68254-10-4,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID5020443,94-80-4,"2,4-D Butyl ester",0,0,"2,4-D Butyl ester",94-80-4,DTXSID1023869,Ametryn,834-12-8,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID6034899,3567-25-7,Sulcofuron-sodium,0,0,Sulcofuron-sodium,3567-25-7,DTXSID9034868,Prosulfuron,94125-34-5,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID6041973,80-38-6,Fenson,0,0,Fenson,80-38-6,DTXSID8034586,Etoxazole,153233-91-1,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID7020005,60-35-5,Acetamide,0,0,Acetamide,60-35-5,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID7057943,119126-15-7,Flupoxam,0,0,Flupoxam,119126-15-7,DTXSID8034586,Etoxazole,153233-91-1,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID80435492,61134-95-0,"N-Benzyl-N,N-dimethyltetradecan-1-aminium fluoride",0,0,"N-Benzyl-N,N-dimethyltetradecan-1-aminium fluoride",61134-95-0,DTXSID8034875,Pyridalyl,179101-81-6,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.8055555555555558
DTXSID9042093,2164-08-1,Lenacil,1,0.14285714285714285,Lenacil,2164-08-1,DTXSID8034586,Etoxazole,153233-91-1,0.7412587412587414,0.008170639815899201,0.6574074074074076,0.8002645502645505
DTXSID90897320,609346-29-4,Momfluorothrin,1,0.14285714285714285,Momfluorothrin,609346-29-4,DTXSID101017940,Fenvalerate,51630-58-1,0.7412587412587414,0.008170639815899201,0.6574074074074076,0.8002645502645505
DTXSID0058190,81051-65-2,Karetazan,0,0,Karetazan,81051-65-2,DTXSID4020242,Captafol,2425-06-1,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID2035643,3100-04-7,1-Methylcyclopropene,0,0,1-Methylcyclopropene,3100-04-7,DTXSID5025607,Methyleugenol,93-15-2,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID50183190,290-38-0,"1,2,4-Triazine",0,0,"1,2,4-Triazine",290-38-0,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID5052468,72850-64-7,Flurazole,0,0,Flurazole,72850-64-7,DTXSID1023869,Ametryn,834-12-8,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID8020624,14484-64-1,Ferbam,0,0,Ferbam,14484-64-1,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID8027450,1982-69-0,Sodium dicamba,0,0,Sodium dicamba,1982-69-0,DTXSID2020892,Metronidazole,443-48-1,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID8034370,10007-85-9,Dicamba-potassium,0,0,Dicamba-potassium,10007-85-9,DTXSID2020892,Metronidazole,443-48-1,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID8035423,571-58-4,"1,4-Dimethylnaphthalene",0,0,"1,4-Dimethylnaphthalene",571-58-4,DTXSID5025607,Methyleugenol,93-15-2,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID8037592,70628-36-3,Propachlor OA,0,0,Propachlor OA,70628-36-3,DTXSID2020892,Metronidazole,443-48-1,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID8042478,731-27-1,Tolylfluanid,0,0,Tolylfluanid,731-27-1,DTXSID8034586,Etoxazole,153233-91-1,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID9020827,72-43-5,Methoxychlor,0,0,Methoxychlor,72-43-5,DTXSID8034875,Pyridalyl,179101-81-6,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.7962962962962964
DTXSID40699553,99577-57-8,"Octadeca-2,13-dienal",1,0.14285714285714285,"Octadeca-2,13-dienal",99577-57-8,DTXSID101017940,Fenvalerate,51630-58-1,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.7910052910052912
DTXSID5058228,96525-23-4,Flurtamone,1,0.14285714285714285,Flurtamone,96525-23-4,DTXSID4020242,Captafol,2425-06-1,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.7910052910052912
DTXSID7034547,2758-42-1,"Dimethylamine 4-(2,4-dichlorophenoxy)butyrate",1,0.14285714285714285,"Dimethylamine 4-(2,4-dichlorophenoxy)butyrate",2758-42-1,DTXSID2020892,Metronidazole,443-48-1,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.7910052910052912
DTXSID0043977,125401-75-4,Bispyribac,0,0,Bispyribac,125401-75-4,DTXSID8034586,Etoxazole,153233-91-1,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID2065339,13052-19-2,"Formamide, N-(hydroxymethyl)-",0,0,"Formamide, N-(hydroxymethyl)-",13052-19-2,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID3041665,122-18-9,Benzylhexadecyldimethylammonium chloride,0,0,Benzylhexadecyldimethylammonium chloride,122-18-9,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID4023125,51-45-6,Histamine,0,0,Histamine,51-45-6,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID50211543,625-51-4,Formicin,0,0,Formicin,625-51-4,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID6042072,2631-40-5,Isoprocarb,0,0,Isoprocarb,2631-40-5,DTXSID9034868,Prosulfuron,94125-34-5,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID6042072,2631-40-5,Isoprocarb,0,0,Isoprocarb,2631-40-5,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID6058055,32861-85-1,Chlomethoxyfen,0,0,Chlomethoxyfen,32861-85-1,DTXSID7024110,Fluvalinate,69409-94-5,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID7024376,1929-77-7,Vernolate,0,0,Vernolate,1929-77-7,DTXSID5025607,Methyleugenol,93-15-2,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID8020915,86-87-3,1-Naphthaleneacetic acid,0,0,1-Naphthaleneacetic acid,86-87-3,DTXSID8024238,Oryzalin,19044-88-3,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID8021199,1114-71-2,Pebulate,0,0,Pebulate,1114-71-2,DTXSID5025607,Methyleugenol,93-15-2,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID8052853,15545-48-9,Chlorotoluron,0,0,Chlorotoluron,15545-48-9,DTXSID8024238,Oryzalin,19044-88-3,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID90241627,948-71-0,5-Hydroxythiabendazole,0,0,5-Hydroxythiabendazole,948-71-0,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.787037037037037
DTXSID0034699,2039-46-5,MCPA dimethylamine salt,1,0.14285714285714285,MCPA dimethylamine salt,2039-46-5,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.7817460317460319
DTXSID1032511,7779-27-3,"1,3,5-Triethylhexahydro-s-triazine",1,0.14285714285714285,"1,3,5-Triethylhexahydro-s-triazine",7779-27-3,DTXSID5025607,Methyleugenol,93-15-2,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.7817460317460319
DTXSID50432019,149118-66-1,"N-Cyclohexyl-1,1-dioxo-1H-1-benzothiophene-2-carboxamide",1,0.14285714285714285,"N-Cyclohexyl-1,1-dioxo-1H-1-benzothiophene-2-carboxamide",149118-66-1,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.7817460317460319
DTXSID1020643,39148-24-8,Fosetyl-Al,0,0,Fosetyl-Al,39148-24-8,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.8321678321678323,0.0014408725736803438,0.7777777777777779,0.7777777777777779
